Fight Night Title,date,location,Fighter A,Fighter A ID,Fighter B,Fighter B ID,Division,Outcome Method,Outcome Round,Outcome Time,Outcome Format,Referee,Outcome Detail,Fighter A Round 1 KD,Fighter A Round 1 SIG STR Landed,Fighter A Round 1 SIG STR Attempted,Fighter A Round 1 SIG STR %,Fighter A Round 1 TOTAL STR Landed,Fighter A Round 1 TOTAL STR Attempted,Fighter A Round 1 TD Landed,Fighter A Round 1 Attempted,Fighter A Round 1 TD %,Fighter A Round 1 SUB ATT,Fighter A Round 1 REV,Fighter A Round 1 CTRL,Fighter A Round 2 KD,Fighter A Round 2 SIG STR Landed,Fighter A Round 2 SIG STR Attempted,Fighter A Round 2 SIG STR %,Fighter A Round 2 TOTAL STR Landed,Fighter A Round 2 TOTAL STR Attempted,Fighter A Round 2 TD Landed,Fighter A Round 2 Attempted,Fighter A Round 2 TD %,Fighter A Round 2 SUB ATT,Fighter A Round 2 REV,Fighter A Round 2 CTRL,Fighter A Round 3 KD,Fighter A Round 3 SIG STR Landed,Fighter A Round 3 SIG STR Attempted,Fighter A Round 3 SIG STR %,Fighter A Round 3 TOTAL STR Landed,Fighter A Round 3 TOTAL STR Attempted,Fighter A Round 3 TD Landed,Fighter A Round 3 Attempted,Fighter A Round 3 TD %,Fighter A Round 3 SUB ATT,Fighter A Round 3 REV,Fighter A Round 3 CTRL,Fighter A Round 4 KD,Fighter A Round 4 SIG STR Landed,Fighter A Round 4 SIG STR Attempted,Fighter A Round 4 SIG STR %,Fighter A Round 4 TOTAL STR Landed,Fighter A Round 4 TOTAL STR Attempted,Fighter A Round 4 TD Landed,Fighter A Round 4 Attempted,Fighter A Round 4 TD %,Fighter A Round 4 SUB ATT,Fighter A Round 4 REV,Fighter A Round 4 CTRL,Fighter A Round 5 KD,Fighter A Round 5 SIG STR Landed,Fighter A Round 5 SIG STR Attempted,Fighter A Round 5 SIG STR %,Fighter A Round 5 TOTAL STR Landed,Fighter A Round 5 TOTAL STR Attempted,Fighter A Round 5 TD Landed,Fighter A Round 5 Attempted,Fighter A Round 5 TD %,Fighter A Round 5 SUB ATT,Fighter A Round 5 REV,Fighter A Round 5 CTRL,Fighter A Total KD,Fighter A Total SIG STR Landed,Fighter A Total SIG STR Attempted,Fighter A Total SIG STR %,Fighter A Total TOTAL STR Landed,Fighter A Total TOTAL STR Attempted,Fighter A Total TD Landed,Fighter A Total Attempted,Fighter A Total TD %,Fighter A Total SUB ATT,Fighter A Total REV,Fighter A Total CTRL,Fighter B Round 1 KD,Fighter B Round 1 SIG STR Landed,Fighter B Round 1 SIG STR Attempted,Fighter B Round 1 SIG STR %,Fighter B Round 1 TOTAL STR Landed,Fighter B Round 1 TOTAL STR Attempted,Fighter B Round 1 TD Landed,Fighter B Round 1 Attempted,Fighter B Round 1 TD %,Fighter B Round 1 SUB ATT,Fighter B Round 1 REV,Fighter B Round 1 CTRL,Fighter B Round 2 KD,Fighter B Round 2 SIG STR Landed,Fighter B Round 2 SIG STR Attempted,Fighter B Round 2 SIG STR %,Fighter B Round 2 TOTAL STR Landed,Fighter B Round 2 TOTAL STR Attempted,Fighter B Round 2 TD Landed,Fighter B Round 2 Attempted,Fighter B Round 2 TD %,Fighter B Round 2 SUB ATT,Fighter B Round 2 REV,Fighter B Round 2 CTRL,Fighter B Round 3 KD,Fighter B Round 3 SIG STR Landed,Fighter B Round 3 SIG STR Attempted,Fighter B Round 3 SIG STR %,Fighter B Round 3 TOTAL STR Landed,Fighter B Round 3 TOTAL STR Attempted,Fighter B Round 3 TD Landed,Fighter B Round 3 Attempted,Fighter B Round 3 TD %,Fighter B Round 3 SUB ATT,Fighter B Round 3 REV,Fighter B Round 3 CTRL,Fighter B Round 4 KD,Fighter B Round 4 SIG STR Landed,Fighter B Round 4 SIG STR Attempted,Fighter B Round 4 SIG STR %,Fighter B Round 4 TOTAL STR Landed,Fighter B Round 4 TOTAL STR Attempted,Fighter B Round 4 TD Landed,Fighter B Round 4 Attempted,Fighter B Round 4 TD %,Fighter B Round 4 SUB ATT,Fighter B Round 4 REV,Fighter B Round 4 CTRL,Fighter B Round 5 KD,Fighter B Round 5 SIG STR Landed,Fighter B Round 5 SIG STR Attempted,Fighter B Round 5 SIG STR %,Fighter B Round 5 TOTAL STR Landed,Fighter B Round 5 TOTAL STR Attempted,Fighter B Round 5 TD Landed,Fighter B Round 5 Attempted,Fighter B Round 5 TD %,Fighter B Round 5 SUB ATT,Fighter B Round 5 REV,Fighter B Round 5 CTRL,Fighter B Total KD,Fighter B Total SIG STR Landed,Fighter B Total SIG STR Attempted,Fighter B Total SIG STR %,Fighter B Total TOTAL STR Landed,Fighter B Total TOTAL STR Attempted,Fighter B Total TD Landed,Fighter B Total Attempted,Fighter B Total TD %,Fighter B Total SUB ATT,Fighter B Total REV,Fighter B Total CTRL,Fighter A Round 1 Head Shots Landed,Fighter A Round 1 Head Shots Attempted,Fighter A Round 1 Body Shots Landed,Fighter A Round 1 Body Shots Attempted,Fighter A Round 1 Leg Shots Landed,Fighter A Round 1 Leg Shots Attempted,Fighter A Round 1 Distance Shots Landed,Fighter A Round 1 Distance Shots Attempted,Fighter A Round 1 Clinch Landed,Fighter A Round 1 Clinch Attempted,Fighter A Round 1 Ground Landed,Fighter A Round 1 Ground Attempted,Fighter A Round 2 Head Shots Landed,Fighter A Round 2 Head Shots Attempted,Fighter A Round 2 Body Shots Landed,Fighter A Round 2 Body Shots Attempted,Fighter A Round 2 Leg Shots Landed,Fighter A Round 2 Leg Shots Attempted,Fighter A Round 2 Distance Shots Landed,Fighter A Round 2 Distance Shots Attempted,Fighter A Round 2 Clinch Landed,Fighter A Round 2 Clinch Attempted,Fighter A Round 2 Ground Landed,Fighter A Round 2 Ground Attempted,Fighter A Round 3 Head Shots Landed,Fighter A Round 3 Head Shots Attempted,Fighter A Round 3 Body Shots Landed,Fighter A Round 3 Body Shots Attempted,Fighter A Round 3 Leg Shots Landed,Fighter A Round 3 Leg Shots Attempted,Fighter A Round 3 Distance Shots Landed,Fighter A Round 3 Distance Shots Attempted,Fighter A Round 3 Clinch Landed,Fighter A Round 3 Clinch Attempted,Fighter A Round 3 Ground Landed,Fighter A Round 3 Ground Attempted,Fighter A Round 4 Head Shots Landed,Fighter A Round 4 Head Shots Attempted,Fighter A Round 4 Body Shots Landed,Fighter A Round 4 Body Shots Attempted,Fighter A Round 4 Leg Shots Landed,Fighter A Round 4 Leg Shots Attempted,Fighter A Round 4 Distance Shots Landed,Fighter A Round 4 Distance Shots Attempted,Fighter A Round 4 Clinch Landed,Fighter A Round 4 Clinch Attempted,Fighter A Round 4 Ground Landed,Fighter A Round 4 Ground Attempted,Fighter A Round 5 Head Shots Landed,Fighter A Round 5 Head Shots Attempted,Fighter A Round 5 Body Shots Landed,Fighter A Round 5 Body Shots Attempted,Fighter A Round 5 Leg Shots Landed,Fighter A Round 5 Leg Shots Attempted,Fighter A Round 5 Distance Shots Landed,Fighter A Round 5 Distance Shots Attempted,Fighter A Round 5 Clinch Landed,Fighter A Round 5 Clinch Attempted,Fighter A Round 5 Ground Landed,Fighter A Round 5 Ground Attempted,Fighter A Total Head Shots Landed,Fighter A Total Head Shots Attempted,Fighter A Total Body Shots Landed,Fighter A Total Body Shots Attempted,Fighter A Total Leg Shots Landed,Fighter A Total Leg Shots Attempted,Fighter A Total Distance Shots Landed,Fighter A Total Distance Shots Attempted,Fighter A Total Clinch Landed,Fighter A Total Clinch Attempted,Fighter A Total Ground Landed,Fighter A Total Ground Attempted,Fighter B Round 1 Head Shots Landed,Fighter B Round 1 Head Shots Attempted,Fighter B Round 1 Body Shots Landed,Fighter B Round 1 Body Shots Attempted,Fighter B Round 1 Leg Shots Landed,Fighter B Round 1 Leg Shots Attempted,Fighter B Round 1 Distance Shots Landed,Fighter B Round 1 Distance Shots Attempted,Fighter B Round 1 Clinch Landed,Fighter B Round 1 Clinch Attempted,Fighter B Round 1 Ground Landed,Fighter B Round 1 Ground Attempted,Fighter B Round 2 Head Shots Landed,Fighter B Round 2 Head Shots Attempted,Fighter B Round 2 Body Shots Landed,Fighter B Round 2 Body Shots Attempted,Fighter B Round 2 Leg Shots Landed,Fighter B Round 2 Leg Shots Attempted,Fighter B Round 2 Distance Shots Landed,Fighter B Round 2 Distance Shots Attempted,Fighter B Round 2 Clinch Landed,Fighter B Round 2 Clinch Attempted,Fighter B Round 2 Ground Landed,Fighter B Round 2 Ground Attempted,Fighter B Round 3 Head Shots Landed,Fighter B Round 3 Head Shots Attempted,Fighter B Round 3 Body Shots Landed,Fighter B Round 3 Body Shots Attempted,Fighter B Round 3 Leg Shots Landed,Fighter B Round 3 Leg Shots Attempted,Fighter B Round 3 Distance Shots Landed,Fighter B Round 3 Distance Shots Attempted,Fighter B Round 3 Clinch Landed,Fighter B Round 3 Clinch Attempted,Fighter B Round 3 Ground Landed,Fighter B Round 3 Ground Attempted,Fighter B Round 4 Head Shots Landed,Fighter B Round 4 Head Shots Attempted,Fighter B Round 4 Body Shots Landed,Fighter B Round 4 Body Shots Attempted,Fighter B Round 4 Leg Shots Landed,Fighter B Round 4 Leg Shots Attempted,Fighter B Round 4 Distance Shots Landed,Fighter B Round 4 Distance Shots Attempted,Fighter B Round 4 Clinch Landed,Fighter B Round 4 Clinch Attempted,Fighter B Round 4 Ground Landed,Fighter B Round 4 Ground Attempted,Fighter B Round 5 Head Shots Landed,Fighter B Round 5 Head Shots Attempted,Fighter B Round 5 Body Shots Landed,Fighter B Round 5 Body Shots Attempted,Fighter B Round 5 Leg Shots Landed,Fighter B Round 5 Leg Shots Attempted,Fighter B Round 5 Distance Shots Landed,Fighter B Round 5 Distance Shots Attempted,Fighter B Round 5 Clinch Landed,Fighter B Round 5 Clinch Attempted,Fighter B Round 5 Ground Landed,Fighter B Round 5 Ground Attempted,Fighter B Total Head Shots Landed,Fighter B Total Head Shots Attempted,Fighter B Total Body Shots Landed,Fighter B Total Body Shots Attempted,Fighter B Total Leg Shots Landed,Fighter B Total Leg Shots Attempted,Fighter B Total Distance Shots Landed,Fighter B Total Distance Shots Attempted,Fighter B Total Clinch Landed,Fighter B Total Clinch Attempted,Fighter B Total Ground Landed,Fighter B Total Ground Attempted
UFC Fight Night: Werdum vs. Tybura,"November 18, 2017","Sydney, New South Wales, Australia",Bec Rawlings,907e60fd13407e1e,Jessica-Rose Clark,6c8072b61c276e67,Women's Flyweight,Decision - Split,3,5:00,(5-5-5),Sharp,"


Charlie Keech 28 - 29.
 

Evan Field 29 - 28.
 

Storm Oshyer 28 - 29.",0,21,56,37%,32,67,1,1,100%,1,0,0:49,0,11,25,44%,11,25,0,1,0%,0,0,0:49,0,33,64,51%,38,70,1,1,100%,0,0,0:44,,,,,,,,,,,,,,,,,,,,,,,,,0,65,145,44%,81,162,2,3,66%,1,0,2:22,0,29,54,53%,31,56,0,0,---,0,1,1:38,0,26,38,68%,29,41,1,1,100%,1,0,2:38,0,46,82,56%,48,84,1,2,50%,0,0,1:03,,,,,,,,,,,,,,,,,,,,,,,,,0,101,174,58%,108,181,2,3,66%,1,1,5:19,19,50,2,5,0,1,19,54,0,0,2,2,7,19,4,6,0,0,8,22,3,3,0,0,32,61,1,3,0,0,32,63,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,58,130,7,14,0,1,59,139,3,3,3,3,20,42,2,4,7,8,29,54,0,0,0,0,16,26,7,9,3,3,19,30,4,5,3,3,25,58,7,9,14,15,38,74,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,61,126,16,22,24,26,86,158,8,9,7,7
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017","Shanghai, Hebei, China",Wu Yanan,fdbefee0827e1567,Gina Mazany,016a8d958883167c,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Goddard,"


Evan Field 27 - 30.
 

Kon Papaioannou 27 - 30.
 

Christopher Shen 27 - 30.",0,10,16,62%,18,26,1,2,50%,0,0,2:08,0,8,17,47%,18,27,0,0,---,0,0,1:47,0,4,18,22%,5,19,0,0,---,0,0,0:03,,,,,,,,,,,,,,,,,,,,,,,,,0,22,51,43%,41,72,1,2,50%,0,0,3:58,0,19,30,63%,61,75,2,3,66%,0,0,2:10,0,10,15,66%,81,101,2,3,66%,0,0,2:33,0,9,20,45%,60,79,1,1,100%,0,0,3:29,,,,,,,,,,,,,,,,,,,,,,,,,0,38,65,58%,202,255,5,7,71%,0,0,8:12,2,8,6,6,2,2,3,9,6,6,1,1,3,10,5,7,0,0,2,7,6,10,0,0,2,12,1,2,1,4,4,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7,30,12,15,3,6,9,34,12,16,1,1,10,19,6,8,3,3,5,14,10,12,4,4,7,12,3,3,0,0,4,6,6,9,0,0,6,15,2,3,1,2,4,13,1,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,23,46,11,14,4,5,13,33,17,23,8,9
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017","Shanghai, Hebei, China",Kailin Curran,05b43e0ead3df345,Yan Xiaonan,c41d426cc7326d1b,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Fan,"


Barry Foley 28 - 29.
 

Kon Papaioannou 28 - 29.
 

Albert Shen 27 - 30.",0,16,36,44%,45,70,0,3,0%,0,0,2:44,0,15,42,35%,42,73,1,1,100%,0,0,2:14,0,21,56,37%,52,90,1,2,50%,0,0,2:45,,,,,,,,,,,,,,,,,,,,,,,,,0,52,134,38%,139,233,2,6,33%,0,0,7:43,0,32,70,45%,38,76,0,0,---,0,0,0:02,0,29,65,44%,30,66,0,0,---,0,0,0:00,0,35,76,46%,38,80,0,0,---,0,0,0:01,,,,,,,,,,,,,,,,,,,,,,,,,0,96,211,45%,106,222,0,0,---,0,0,0:03,7,26,7,8,2,2,8,25,8,11,0,0,9,33,3,5,3,4,14,38,1,2,0,2,17,51,2,3,2,2,12,43,4,4,5,9,,,,,,,,,,,,,,,,,,,,,,,,,33,110,12,16,7,8,34,106,13,17,5,11,26,62,4,6,2,2,21,55,11,15,0,0,24,59,1,1,4,5,29,65,0,0,0,0,30,70,0,0,5,6,26,63,7,9,2,4,,,,,,,,,,,,,,,,,,,,,,,,,80,191,5,7,11,13,76,183,18,24,2,4
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Gillian Robertson,38c7f72747f4f712,Emily Whitmire,b3d21b2610dcfaeb,Women's Flyweight,Submission,1,2:12,(5-5-5),Tognoni,Armbar On Ground,0,2,6,33%,4,8,1,1,100%,1,0,0:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,33%,4,8,1,1,100%,1,0,0:49,0,9,15,60%,13,20,0,0,---,0,1,0:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,15,60%,13,20,0,0,---,0,1,0:33,2,6,0,0,0,0,2,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,2,6,0,0,0,0,7,13,0,0,2,2,6,12,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,0,2,2,6,12,2,2,1,1
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Ariel Beck,b96939f2b8d88e82,Shana Dobson,122ac9b816d8b71c,Women's Flyweight,KO/TKO,2,2:53,(5-5-5),Smith,Punch to Head In Clinch,0,26,59,44%,26,59,0,0,---,0,0,0:09,0,9,43,20%,9,43,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,102,34%,35,102,0,0,---,0,0,0:09,0,18,55,32%,19,56,0,0,---,0,0,0:00,1,16,40,40%,17,41,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,95,35%,36,97,0,0,---,0,0,0:00,5,23,13,27,8,9,25,58,1,1,0,0,3,29,3,10,3,4,9,42,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,16,37,11,13,34,100,1,2,0,0,10,42,4,7,4,6,17,54,1,1,0,0,9,28,5,9,2,3,14,38,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,70,9,16,6,9,31,92,3,3,0,0
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Karine Gevorgyan,2db0c114414d4f06,Rachael Ostovich,01784fbc27c68b14,Women's Flyweight,Submission,1,1:40,(5-5-5),Tognoni,Armbar From Bottom Guard,0,2,10,20%,2,10,0,2,0%,0,0,0:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,20%,2,10,0,2,0%,0,0,0:22,0,3,13,23%,5,15,1,1,100%,1,0,0:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,23%,5,15,1,1,100%,1,0,0:36,2,10,0,0,0,0,2,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,0,0,0,2,10,0,0,0,0,1,10,0,0,2,3,3,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,0,2,3,3,13,0,0,0,0
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Christina Marks,c7be22a47a58365a,Montana De La Rosa,80d8aed0ca9b00f3,Women's Flyweight,Submission,1,2:00,(5-5-5),Tognoni,Armbar On Ground,0,10,17,58%,17,24,1,1,100%,0,0,0:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,17,58%,17,24,1,1,100%,0,0,0:41,0,6,17,35%,8,19,0,0,---,1,0,0:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,17,35%,8,19,0,0,---,1,0,0:25,6,13,2,2,2,2,7,12,3,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,2,2,2,2,7,12,3,4,0,1,3,13,2,3,1,1,3,10,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,3,1,1,3,10,3,7,0,0
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",DeAnna Bennett,404ecb2700844072,Melinda Fabian,8c020156779f7888,Women's Flyweight,Decision - Majority,3,5:00,(5-5-5),McCarthy,"Point Deducted: Holding Fence by Fabian
 
Tony Weeks 27 - 29.
 

Glenn Trowbridge 28 - 28.
 

Jeff Mullen 28 - 28.",0,20,32,62%,30,42,0,2,0%,1,0,3:21,0,7,9,77%,13,15,0,7,0%,0,0,4:21,0,20,40,50%,39,60,0,2,0%,0,0,2:08,,,,,,,,,,,,,,,,,,,,,,,,,0,47,81,58%,82,117,0,11,0%,1,0,9:50,1,20,41,48%,29,50,0,0,---,0,0,0:24,0,10,23,43%,48,66,0,0,---,0,0,0:00,0,19,53,35%,25,59,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,1,49,117,41%,102,175,0,0,---,0,0,0:24,10,20,8,10,2,2,9,19,11,13,0,0,4,6,3,3,0,0,5,6,2,3,0,0,11,28,5,8,4,4,13,32,6,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,25,54,16,21,6,6,27,57,19,23,1,1,14,33,5,7,1,1,14,31,6,8,0,2,7,19,3,4,0,0,3,13,7,10,0,0,13,46,4,5,2,2,15,47,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,98,12,16,3,3,32,91,17,24,0,2
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Barb Honchak,472f6f6e6d962f40,Lauren Murphy,729d4bd5a6cd0a97,Women's Flyweight,Decision - Split,3,5:00,(5-5-5),McCarthy,"


Derek Cleary 28 - 29.
 

Jeff Mullen 29 - 28.
 

Junichiro Kamijo 28 - 29.",0,32,111,28%,32,111,0,0,---,0,0,0:00,0,33,96,34%,34,98,0,0,---,0,0,0:17,0,6,29,20%,9,32,0,0,---,2,0,0:04,,,,,,,,,,,,,,,,,,,,,,,,,0,71,236,30%,75,241,0,0,---,2,0,0:21,0,27,104,25%,27,104,0,0,---,0,0,0:00,0,27,79,34%,27,79,1,1,100%,0,0,0:26,0,5,14,35%,23,39,1,1,100%,0,0,3:02,,,,,,,,,,,,,,,,,,,,,,,,,0,59,197,29%,77,222,2,2,100%,0,0,3:28,25,101,2,4,5,6,32,111,0,0,0,0,27,89,1,1,5,6,33,96,0,0,0,0,3,26,0,0,3,3,6,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,55,216,3,5,13,15,71,236,0,0,0,0,24,98,0,2,3,4,27,104,0,0,0,0,23,75,1,1,3,3,27,79,0,0,0,0,2,11,1,1,2,2,5,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,49,184,2,4,8,9,59,197,0,0,0,0
The Ultimate Fighter: A New World Champion Finale,"December 01, 2017","Las Vegas, Nevada, USA",Nicco Montano,1de9ad94de18eeaf,Roxanne Modafferi,4498b382c65a7faa,UFC Women's Flyweight Title,Decision - Unanimous,5,5:00,(5-5-5-5-5),McCarthy,"


Derek Cleary 45 - 50.
 

Jeff Mullen 46 - 49.
 

Junichiro Kamijo 46 - 49.",0,21,63,33%,33,79,1,1,100%,0,0,1:29,0,46,106,43%,63,127,0,1,0%,1,0,0:00,0,52,134,38%,53,135,0,1,0%,0,0,0:16,0,39,92,42%,54,109,1,1,100%,0,0,1:32,0,28,61,45%,39,74,1,2,50%,0,1,2:54,0,186,456,40%,242,524,3,6,50%,1,1,6:11,0,17,51,33%,33,72,1,2,50%,0,0,0:51,0,26,106,24%,26,106,1,2,50%,0,0,1:01,0,37,120,30%,38,122,0,0,---,0,0,0:02,0,27,70,38%,30,74,0,2,0%,0,0,0:48,0,25,56,44%,27,59,0,3,0%,1,0,0:23,0,132,403,32%,154,433,2,9,22%,1,0,3:05,11,52,2,3,8,8,19,59,0,2,2,2,34,91,5,8,7,7,38,95,4,7,4,4,43,121,2,6,7,7,50,131,2,3,0,0,27,77,4,6,8,9,34,86,1,2,4,4,23,56,0,0,5,5,20,51,3,4,5,6,138,397,13,23,35,36,161,422,10,18,15,16,9,43,3,3,5,5,17,51,0,0,0,0,24,101,1,4,1,1,24,102,2,4,0,0,35,114,1,4,1,2,36,118,1,2,0,0,23,65,3,4,1,1,26,69,0,0,1,1,21,50,4,6,0,0,20,51,4,4,1,1,112,373,12,21,8,9,123,391,7,10,2,2
UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",Amanda Cooper,d4a31850a7457f1b,Angela Magana,bd878a638e0e3be3,Women's Strawweight,KO/TKO,2,4:34,(5-5-5),Peterson,Punches to Head From Back Control,0,16,31,51%,46,70,0,2,0%,0,0,3:41,0,24,29,82%,85,114,1,1,100%,1,0,4:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,60,66%,131,184,1,3,33%,1,0,8:00,0,11,29,37%,15,34,0,1,0%,0,0,0:00,0,1,2,50%,2,4,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,31,38%,17,38,0,1,0%,0,0,0:00,13,28,3,3,0,0,2,16,2,3,12,12,21,26,3,3,0,0,2,3,0,0,22,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,54,6,6,0,0,4,19,2,3,34,38,3,19,5,7,3,3,9,27,1,1,1,1,0,0,1,1,0,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,6,8,3,4,10,29,1,1,1,1
UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",Felice Herrig,b6850671a008bf9a,Cortney Casey,5f179af5fffeb9f6,Women's Strawweight,Decision - Split,3,5:00,(5-5-5),Wombacher,"


Sal D'amato 28 - 29.
 

Roy Silbert 29 - 28.
 

Bryan Miner 28 - 29.",0,22,68,32%,27,73,1,2,50%,0,0,1:33,0,29,96,30%,30,97,0,0,---,0,0,0:02,0,25,98,25%,25,98,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,76,262,29%,82,268,1,2,50%,0,0,1:35,0,29,66,43%,30,67,0,0,---,0,1,0:07,0,31,94,32%,31,94,0,0,---,0,0,0:00,0,31,73,42%,31,73,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,91,233,39%,92,234,0,0,---,0,1,0:07,16,59,3,4,3,5,21,66,1,1,0,1,20,83,4,5,5,8,29,96,0,0,0,0,11,77,4,7,10,14,25,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,47,219,11,16,18,27,75,260,1,1,0,1,23,60,0,0,6,6,29,65,0,1,0,0,23,85,1,2,7,7,30,92,1,2,0,0,22,63,2,2,7,8,31,72,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,68,208,3,4,20,21,90,229,1,3,0,1
UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",Tecia Torres,31ef8b67e13495b3,Michelle Waterson-Gomez,eb04b9d31e938edb,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Peterson,"


Bryan Miner 27 - 30.
 

Eric Colon 28 - 29.
 

Roy Silbert 28 - 29.",0,40,73,54%,62,96,0,1,0%,0,0,1:45,0,13,27,48%,25,41,0,0,---,0,0,0:00,0,42,73,57%,67,101,1,1,100%,0,0,2:12,,,,,,,,,,,,,,,,,,,,,,,,,0,95,173,54%,154,238,1,2,50%,0,0,3:57,0,23,59,38%,26,62,1,1,100%,0,0,0:33,0,13,30,43%,18,35,1,2,50%,0,0,3:53,0,20,49,40%,22,51,0,0,---,0,1,0:04,,,,,,,,,,,,,,,,,,,,,,,,,0,56,138,40%,66,148,2,3,66%,0,1,4:30,31,61,8,11,1,1,19,45,21,28,0,0,7,21,6,6,0,0,10,24,1,1,2,2,34,61,7,11,1,1,26,55,1,2,15,16,,,,,,,,,,,,,,,,,,,,,,,,,72,143,21,28,2,2,55,124,23,31,17,18,10,44,12,14,1,1,11,44,12,15,0,0,6,22,7,7,0,1,7,24,4,4,2,2,13,40,6,7,1,2,16,43,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,29,106,25,28,2,4,34,111,19,23,3,4
